customer_id,age,state,account_age_days,tier,device_type,kyc_status,registration_date,is_churned,churn_date
CUST_007001,37.0,Kuala Lumpur,437,Silver,Android,Incomplete,2023-08-21,0,
CUST_007002,30.0,Pahang,444,Basic,Android,Verified,2023-08-14,0,
CUST_007003,61.0,Kuala Lumpur,1049,Premium,iOS,Verified,2021-12-17,0,
CUST_007004,50.0,Pahang,70,Basic,Android,Verified,2024-08-22,0,
CUST_007005,38.0,Penang,581,Gold,iOS,Verified,2023-03-30,0,
CUST_007006,35.0,Pahang,370,Gold,iOS,Verified,2023-10-27,1,2024-10-23
CUST_007007,39.0,Penang,739,Silver,iOS,Verified,2022-10-23,0,
CUST_007008,23.0,Pahang,510,Basic,iOS,Verified,2023-06-09,0,
CUST_007009,34.0,Kuala Lumpur,154,Basic,Both,Verified,2024-05-30,0,
CUST_007010,30.0,Kuala Lumpur,41,Basic,Android,Verified,2024-09-20,1,2024-10-17
CUST_007011,31.0,Johor,581,Gold,Android,Verified,2023-03-30,0,
CUST_007012,28.0,Sabah,354,Silver,Both,Verified,2023-11-12,0,
CUST_007013,18.0,Terengganu,475,Silver,iOS,Verified,2023-07-14,0,
CUST_007014,24.0,Selangor,430,Gold,iOS,Verified,2023-08-28,0,
CUST_007015,38.0,Sarawak,284,Basic,Android,Verified,2024-01-21,0,
CUST_007016,21.0,Kuala Lumpur,154,Basic,Android,Verified,2024-05-30,0,
CUST_007017,25.0,Johor,548,Basic,iOS,Verified,2023-05-02,1,2024-10-03
CUST_007018,27.0,Perak,104,Silver,Both,Verified,2024-07-19,1,2024-10-29
CUST_007019,34.0,Selangor,115,Basic,Both,Verified,2024-07-08,0,
CUST_007020,29.0,Johor,230,Basic,Android,Verified,2024-03-15,0,
CUST_007021,18.0,Kuala Lumpur,37,Basic,Android,Verified,2024-09-24,1,2024-10-30
CUST_007022,18.0,Kuala Lumpur,950,Basic,Android,Verified,2022-03-26,0,
CUST_007023,39.0,Kelantan,22,Basic,Both,Verified,2024-10-09,1,2024-10-02
CUST_007024,18.0,Perak,165,Basic,iOS,Verified,2024-05-19,0,
CUST_007025,45.0,Kuala Lumpur,34,Basic,Android,Verified,2024-09-27,0,
CUST_007026,32.0,Kuala Lumpur,99,Basic,Android,Verified,2024-07-24,0,
CUST_007027,38.0,Kelantan,357,Basic,Android,Verified,2023-11-09,1,2024-10-10
CUST_007028,35.0,,4,Basic,Both,Verified,2024-10-27,1,2024-10-10
CUST_007029,37.0,Johor,219,Silver,Android,Verified,2024-03-26,0,
CUST_007030,50.0,Penang,444,Basic,iOS,Verified,2023-08-14,1,2024-10-28
CUST_007031,45.0,Terengganu,251,Basic,Android,Verified,2024-02-23,0,
CUST_007032,32.0,Kuala Lumpur,656,Gold,Android,Verified,2023-01-14,0,
CUST_007033,30.0,Pahang,214,Basic,iOS,Verified,2024-03-31,0,
CUST_007034,35.0,Terengganu,464,Gold,Android,Verified,2023-07-25,0,
CUST_007035,47.0,Kelantan,39,Basic,Android,Verified,2024-09-22,0,
CUST_007036,30.0,Kuala Lumpur,35,Basic,Both,Verified,2024-09-26,0,
CUST_007037,36.0,Penang,137,Silver,iOS,Verified,2024-06-16,0,
CUST_007038,53.0,Kuala Lumpur,667,Gold,iOS,Verified,2023-01-03,0,
CUST_007039,18.0,Kuala Lumpur,340,Silver,iOS,Verified,2023-11-26,0,
CUST_007040,45.0,Kuala Lumpur,36,Basic,Both,Verified,2024-09-25,0,
CUST_007041,19.0,Selangor,422,Silver,iOS,Verified,2023-09-05,1,2024-10-04
CUST_007042,26.0,Penang,6,Basic,Android,Verified,2024-10-25,0,
CUST_007043,26.0,Selangor,546,Gold,Android,Verified,2023-05-04,0,
CUST_007044,34.0,Johor,6,Basic,Both,Verified,2024-10-25,0,
CUST_007045,18.0,Selangor,192,Basic,Android,Verified,2024-04-22,0,
CUST_007046,48.0,Penang,631,Basic,Both,Verified,2023-02-08,0,
CUST_007047,35.0,Selangor,101,Basic,Android,Verified,2024-07-22,0,
CUST_007048,27.0,Penang,159,Basic,Android,Verified,2024-05-25,0,
CUST_007049,43.0,Perak,225,Basic,Android,Verified,2024-03-20,0,
CUST_007050,41.0,Kuala Lumpur,406,Gold,iOS,Verified,2023-09-21,1,2024-10-29
CUST_007051,19.0,Perak,245,Silver,iOS,Incomplete,2024-02-29,1,2024-10-28
CUST_007052,47.0,Penang,169,Basic,Android,Verified,2024-05-15,0,
CUST_007053,48.0,Kuala Lumpur,203,Basic,iOS,Verified,2024-04-11,1,2024-10-22
CUST_007054,36.0,Pahang,53,Basic,Android,Verified,2024-09-08,0,
CUST_007055,35.0,Selangor,242,Silver,Android,Verified,2024-03-03,0,
CUST_007056,19.0,Pahang,278,Basic,Android,Verified,2024-01-27,0,
CUST_007057,55.0,,133,Basic,,Verified,2024-06-20,0,
CUST_007058,24.0,Terengganu,98,Silver,Android,Verified,2024-07-25,0,
CUST_007059,52.0,Kuala Lumpur,834,Premium,Both,Verified,2022-07-20,0,
CUST_007060,19.0,Selangor,0,Basic,Both,Verified,2024-10-31,1,2024-10-24
CUST_007061,27.0,Kuala Lumpur,253,Basic,Android,Verified,2024-02-21,0,
CUST_007062,40.0,Pahang,66,Basic,iOS,Verified,2024-08-26,0,
CUST_007063,36.0,Selangor,231,Basic,Android,Verified,2024-03-14,1,2024-10-10
CUST_007064,38.0,Selangor,196,Basic,Android,Verified,2024-04-18,0,
CUST_007065,,Kuala Lumpur,558,Gold,Android,Verified,2023-04-22,0,
CUST_007066,20.0,Penang,344,Basic,iOS,Verified,2023-11-22,1,2024-10-19
CUST_007067,37.0,Selangor,216,Silver,Android,Verified,2024-03-29,0,
CUST_007068,30.0,Kelantan,48,Basic,Android,Verified,2024-09-13,1,2024-10-11
CUST_007069,18.0,Perak,293,Basic,iOS,Verified,2024-01-12,0,
CUST_007070,35.0,Sabah,1039,Basic,,Verified,2021-12-27,1,2024-10-09
CUST_007071,22.0,Johor,282,Basic,iOS,Verified,2024-01-23,0,
CUST_007072,26.0,Selangor,523,Basic,iOS,Verified,2023-05-27,1,2024-10-06
CUST_007073,32.0,Sarawak,263,Basic,iOS,Verified,2024-02-11,0,
CUST_007074,24.0,Selangor,391,Gold,Android,Verified,2023-10-06,0,
CUST_007075,27.0,Kuala Lumpur,212,Basic,Android,Verified,2024-04-02,0,
CUST_007076,24.0,Johor,1550,Premium,,Verified,2020-08-03,0,
CUST_007077,52.0,Kuala Lumpur,837,Basic,iOS,Verified,2022-07-17,0,
CUST_007078,27.0,Sarawak,113,Silver,Android,Verified,2024-07-10,0,
CUST_007079,22.0,Johor,106,Basic,Android,Verified,2024-07-17,1,2024-10-21
CUST_007080,27.0,Selangor,190,Silver,Android,Verified,2024-04-24,0,
CUST_007081,18.0,Perak,462,Basic,iOS,Verified,2023-07-27,0,
CUST_007082,45.0,Penang,447,Gold,iOS,Verified,2023-08-11,1,2024-10-18
CUST_007083,37.0,Selangor,261,Basic,Android,Verified,2024-02-13,0,
CUST_007084,26.0,Sabah,1061,Premium,,Verified,2021-12-05,0,
CUST_007085,28.0,Sarawak,147,Basic,Android,Verified,2024-06-06,0,
CUST_007086,45.0,Pahang,441,Gold,Android,Verified,2023-08-17,0,
CUST_007087,31.0,Sabah,11,Basic,Android,Verified,2024-10-20,0,
CUST_007088,35.0,Penang,33,Basic,iOS,Verified,2024-09-28,0,
CUST_007089,23.0,Johor,98,Basic,Android,Verified,2024-07-25,0,
CUST_007090,30.0,Selangor,136,Silver,Android,Verified,2024-06-17,0,
CUST_007091,31.0,Pahang,963,Basic,Android,Verified,2022-03-13,0,
CUST_007092,38.0,Penang,96,Basic,Android,Verified,2024-07-27,0,
CUST_007093,30.0,Kuala Lumpur,505,Gold,Android,Verified,2023-06-14,0,
CUST_007094,36.0,Selangor,234,Basic,Both,Verified,2024-03-11,0,
CUST_007095,33.0,Johor,394,Basic,,Verified,2023-10-03,0,
CUST_007096,18.0,Selangor,467,Gold,Android,Verified,2023-07-22,0,
CUST_007097,38.0,Kuala Lumpur,713,Silver,Android,Verified,2022-11-18,0,
CUST_007098,32.0,Kelantan,369,Basic,iOS,Verified,2023-10-28,0,
CUST_007099,37.0,Selangor,47,Basic,Both,Verified,2024-09-14,0,
CUST_007100,36.0,Johor,194,Basic,iOS,Verified,2024-04-20,0,
CUST_007101,18.0,Sabah,161,Basic,iOS,Incomplete,2024-05-23,0,
CUST_007102,45.0,Johor,276,Basic,iOS,Verified,2024-01-29,0,
CUST_007103,28.0,Penang,21,Basic,Android,Verified,2024-10-10,0,
CUST_007104,28.0,Johor,26,Basic,Android,Verified,2024-10-05,0,
CUST_007105,51.0,Penang,406,Basic,Android,Verified,2023-09-21,0,
CUST_007106,39.0,,377,Gold,Android,Verified,2023-10-20,1,2024-10-02
CUST_007107,37.0,Sabah,404,Gold,iOS,Verified,2023-09-23,0,
CUST_007108,18.0,Selangor,168,Silver,Android,Verified,2024-05-16,0,
CUST_007109,19.0,Johor,272,Silver,,Verified,2024-02-02,1,2024-10-19
CUST_007110,19.0,Kelantan,86,Basic,iOS,Verified,2024-08-06,0,
CUST_007111,34.0,Perak,569,Gold,Android,Verified,2023-04-11,0,
CUST_007112,34.0,Kuala Lumpur,157,Basic,iOS,Verified,2024-05-27,1,2024-10-07
CUST_007113,37.0,Kelantan,465,Silver,Android,Verified,2023-07-24,0,
CUST_007114,53.0,Johor,48,Basic,Android,Verified,2024-09-13,1,2024-10-07
CUST_007115,29.0,Kuala Lumpur,174,Basic,Android,Verified,2024-05-10,0,
CUST_007116,47.0,Penang,798,Premium,Android,Verified,2022-08-25,0,
CUST_007117,52.0,Kuala Lumpur,125,Silver,iOS,Verified,2024-06-28,0,
CUST_007118,37.0,Johor,264,Basic,iOS,Verified,2024-02-10,0,
CUST_007119,37.0,Sabah,396,Basic,Android,Verified,2023-10-01,0,
CUST_007120,21.0,Pahang,89,Basic,Android,Verified,2024-08-03,1,2024-10-22
CUST_007121,25.0,Kuala Lumpur,56,Basic,Both,Verified,2024-09-05,0,
CUST_007122,35.0,Penang,431,Gold,iOS,Verified,2023-08-27,0,
CUST_007123,18.0,Kuala Lumpur,76,Basic,iOS,Verified,2024-08-16,1,2024-10-22
CUST_007124,34.0,Terengganu,399,Gold,iOS,Verified,2023-09-28,0,
CUST_007125,46.0,Pahang,299,Basic,iOS,Verified,2024-01-06,0,
CUST_007126,64.0,Johor,7,Basic,,Verified,2024-10-24,0,
CUST_007127,47.0,Kuala Lumpur,704,Basic,iOS,Verified,2022-11-27,0,
CUST_007128,25.0,Johor,276,Silver,Android,Verified,2024-01-29,0,
CUST_007129,31.0,Kelantan,580,Gold,iOS,Verified,2023-03-31,0,
CUST_007130,48.0,Johor,433,Gold,Both,Verified,2023-08-25,0,
CUST_007131,18.0,Johor,18,Basic,,Verified,2024-10-13,1,2024-10-17
CUST_007132,36.0,Selangor,673,Gold,iOS,Verified,2022-12-28,0,
CUST_007133,45.0,Kuala Lumpur,163,Basic,Both,Verified,2024-05-21,0,
CUST_007134,18.0,Johor,667,Basic,Android,Verified,2023-01-03,1,2024-10-10
CUST_007135,28.0,Kuala Lumpur,56,Basic,,Verified,2024-09-05,1,2024-10-09
CUST_007136,44.0,Selangor,760,Premium,Android,Verified,2022-10-02,0,
CUST_007137,18.0,Sabah,77,Basic,Android,Verified,2024-08-15,0,
CUST_007138,36.0,Selangor,203,Basic,iOS,Verified,2024-04-11,0,
CUST_007139,44.0,Selangor,492,Silver,iOS,Verified,2023-06-27,1,2024-10-20
CUST_007140,23.0,Kuala Lumpur,9,Basic,Both,Verified,2024-10-22,1,2024-10-19
CUST_007141,18.0,Pahang,186,Basic,iOS,Verified,2024-04-28,1,2024-10-26
CUST_007142,30.0,Terengganu,123,Basic,iOS,Verified,2024-06-30,0,
CUST_007143,33.0,Selangor,326,Basic,Android,Verified,2023-12-10,0,
CUST_007144,24.0,Kelantan,107,Silver,Android,Verified,2024-07-16,0,
CUST_007145,40.0,Terengganu,305,Basic,Both,Verified,2023-12-31,1,2024-10-11
CUST_007146,20.0,Pahang,19,Basic,,Verified,2024-10-12,1,2024-10-12
CUST_007147,31.0,Terengganu,263,Basic,iOS,Verified,2024-02-11,0,
CUST_007148,48.0,Kelantan,185,Basic,iOS,Verified,2024-04-29,0,
CUST_007149,30.0,Kuala Lumpur,610,Basic,Android,Verified,2023-03-01,0,
CUST_007150,32.0,Penang,13,Basic,Both,Verified,2024-10-18,0,
CUST_007151,18.0,Johor,126,Basic,iOS,Incomplete,2024-06-27,1,2024-10-10
CUST_007152,42.0,Selangor,248,Basic,iOS,Verified,2024-02-26,0,
CUST_007153,24.0,Penang,272,Basic,Android,Verified,2024-02-02,0,
CUST_007154,20.0,Selangor,74,Basic,iOS,Verified,2024-08-18,0,
CUST_007155,40.0,Perak,480,Gold,Android,Verified,2023-07-09,0,
CUST_007156,34.0,Terengganu,485,Basic,Both,Verified,2023-07-04,0,
CUST_007157,42.0,Selangor,2,Basic,iOS,Verified,2024-10-29,1,2024-10-30
CUST_007158,25.0,Sabah,2,Basic,Both,Verified,2024-10-29,1,2024-10-01
CUST_007159,46.0,Johor,274,Basic,Android,Verified,2024-01-31,0,
CUST_007160,32.0,Penang,140,Basic,Both,Verified,2024-06-13,0,
CUST_007161,37.0,Terengganu,211,Silver,Both,Verified,2024-04-03,1,2024-10-30
CUST_007162,27.0,Selangor,214,Basic,Android,Verified,2024-03-31,0,
CUST_007163,45.0,Penang,448,Gold,Android,Verified,2023-08-10,0,
CUST_007164,48.0,,5,Basic,iOS,Verified,2024-10-26,1,2024-10-29
CUST_007165,27.0,Kuala Lumpur,61,Basic,Android,Verified,2024-08-31,0,
CUST_007166,48.0,Kuala Lumpur,704,Gold,iOS,Verified,2022-11-27,0,
CUST_007167,43.0,Johor,112,Basic,iOS,Verified,2024-07-11,1,2024-10-25
CUST_007168,27.0,Perak,794,Basic,Android,Verified,2022-08-29,0,
CUST_007169,42.0,Perak,211,Silver,iOS,Verified,2024-04-03,0,
CUST_007170,50.0,Kuala Lumpur,78,Basic,Android,Verified,2024-08-14,1,2024-10-15
CUST_007171,40.0,Johor,601,Gold,Both,Verified,2023-03-10,0,
CUST_007172,42.0,Kuala Lumpur,205,Basic,iOS,Verified,2024-04-09,0,
CUST_007173,38.0,Johor,190,Silver,Both,Verified,2024-04-24,0,
CUST_007174,46.0,Johor,437,Gold,Android,Verified,2023-08-21,0,
CUST_007175,18.0,Selangor,413,Gold,iOS,Verified,2023-09-14,0,
CUST_007176,18.0,Kuala Lumpur,377,Silver,Android,Verified,2023-10-20,1,2024-10-22
CUST_007177,27.0,Terengganu,19,Basic,Android,Verified,2024-10-12,0,
CUST_007178,32.0,Penang,140,Basic,Android,Verified,2024-06-13,0,
CUST_007179,35.0,Selangor,661,Gold,Android,Verified,2023-01-09,1,2024-10-26
CUST_007180,34.0,Selangor,276,Basic,iOS,Verified,2024-01-29,0,
CUST_007181,36.0,Perak,93,Basic,iOS,Verified,2024-07-30,0,
CUST_007182,39.0,Johor,187,Basic,,Verified,2024-04-27,0,
CUST_007183,19.0,Selangor,517,Basic,iOS,Verified,2023-06-02,1,2024-10-18
CUST_007184,33.0,Selangor,381,Gold,Android,Verified,2023-10-16,0,
CUST_007185,40.0,Penang,15,Basic,Android,Verified,2024-10-16,0,
CUST_007186,40.0,Selangor,135,Basic,Android,Verified,2024-06-18,0,
CUST_007187,29.0,Kelantan,393,Basic,Android,Verified,2023-10-04,1,2024-10-01
CUST_007188,42.0,Sarawak,2192,Premium,Android,Verified,2018-10-31,0,
CUST_007189,41.0,Pahang,2161,Premium,iOS,Verified,2018-12-01,0,
CUST_007190,25.0,Terengganu,360,Silver,Both,Verified,2023-11-06,0,
CUST_007191,19.0,Penang,81,Basic,Android,Verified,2024-08-11,0,
CUST_007192,19.0,Kuala Lumpur,426,Gold,,Verified,2023-09-01,0,
CUST_007193,24.0,Sabah,100,Silver,iOS,Verified,2024-07-23,1,2024-10-09
CUST_007194,32.0,Johor,493,Gold,iOS,Verified,2023-06-26,0,
CUST_007195,18.0,Selangor,760,Premium,Android,Verified,2022-10-02,0,
CUST_007196,34.0,Kuala Lumpur,463,Basic,iOS,Verified,2023-07-26,0,
CUST_007197,40.0,Kuala Lumpur,420,Basic,iOS,Verified,2023-09-07,1,2024-10-02
CUST_007198,35.0,Selangor,326,Silver,,Verified,2023-12-10,0,
CUST_007199,18.0,Kuala Lumpur,87,Basic,,Verified,2024-08-05,1,2024-10-08
CUST_007200,29.0,Johor,403,Silver,iOS,Verified,2023-09-24,0,
CUST_007201,26.0,Johor,50,Basic,Both,Incomplete,2024-09-11,0,
CUST_007202,24.0,Pahang,354,Basic,Android,Verified,2023-11-12,1,2024-10-17
CUST_007203,52.0,Pahang,177,Basic,iOS,Verified,2024-05-07,0,
CUST_007204,34.0,Selangor,814,Gold,Both,Verified,2022-08-09,0,
CUST_007205,29.0,Penang,854,Premium,,Verified,2022-06-30,0,
CUST_007206,22.0,Selangor,327,Basic,Android,Verified,2023-12-09,0,
CUST_007207,30.0,Kuala Lumpur,697,Basic,,Verified,2022-12-04,1,2024-10-21
CUST_007208,22.0,Selangor,48,Basic,Android,Verified,2024-09-13,1,2024-10-21
CUST_007209,26.0,Pahang,70,Basic,Android,Verified,2024-08-22,0,
CUST_007210,25.0,Johor,781,Premium,Android,Verified,2022-09-11,0,
CUST_007211,27.0,Pahang,41,Basic,iOS,Verified,2024-09-20,0,
CUST_007212,18.0,Penang,375,Gold,Android,Verified,2023-10-22,0,
CUST_007213,,Perak,670,Basic,Android,Verified,2022-12-31,0,
CUST_007214,27.0,Johor,843,Premium,Android,Verified,2022-07-11,0,
CUST_007215,35.0,Kuala Lumpur,44,Basic,Both,Verified,2024-09-17,1,2024-10-28
CUST_007216,22.0,Selangor,753,Silver,,Verified,2022-10-09,0,
CUST_007217,21.0,Penang,787,Premium,Android,Verified,2022-09-05,0,
CUST_007218,18.0,Johor,48,Basic,Android,Verified,2024-09-13,1,2024-10-01
CUST_007219,31.0,Perak,6,Basic,iOS,Verified,2024-10-25,0,
CUST_007220,18.0,Selangor,874,Premium,iOS,Verified,2022-06-10,0,
CUST_007221,33.0,Johor,223,Basic,Android,Verified,2024-03-22,0,
CUST_007222,18.0,Selangor,509,Basic,iOS,Verified,2023-06-10,0,
CUST_007223,23.0,Selangor,187,Basic,Both,Verified,2024-04-27,0,
CUST_007224,46.0,Selangor,235,Basic,iOS,Verified,2024-03-10,0,
CUST_007225,23.0,Kuala Lumpur,334,Basic,Android,Verified,2023-12-02,0,
CUST_007226,48.0,Kuala Lumpur,11,Basic,iOS,Verified,2024-10-20,0,
CUST_007227,20.0,Pahang,130,Basic,Android,Verified,2024-06-23,0,
CUST_007228,27.0,Penang,131,Basic,iOS,Verified,2024-06-22,0,
CUST_007229,57.0,Selangor,174,Basic,Both,Verified,2024-05-10,0,
CUST_007230,45.0,Penang,506,Gold,iOS,Verified,2023-06-13,0,
CUST_007231,41.0,Kuala Lumpur,105,Basic,Both,Verified,2024-07-18,0,
CUST_007232,28.0,Penang,711,Gold,iOS,Verified,2022-11-20,1,2024-10-25
CUST_007233,42.0,Johor,134,Basic,Android,Verified,2024-06-19,0,
CUST_007234,24.0,Kuala Lumpur,235,Silver,Android,Verified,2024-03-10,0,
CUST_007235,31.0,Pahang,118,Basic,iOS,Verified,2024-07-05,0,
CUST_007236,43.0,Pahang,74,Basic,Both,Verified,2024-08-18,1,2024-10-28
CUST_007237,48.0,Kelantan,59,Basic,Android,Verified,2024-09-02,1,2024-10-22
CUST_007238,29.0,Kelantan,73,Basic,Android,Verified,2024-08-19,0,
CUST_007239,27.0,Selangor,7,Basic,Android,Verified,2024-10-24,1,2024-10-25
CUST_007240,45.0,Johor,313,Silver,iOS,Verified,2023-12-23,0,
CUST_007241,47.0,Penang,415,Basic,iOS,Verified,2023-09-12,0,
CUST_007242,44.0,Pahang,81,Basic,iOS,Verified,2024-08-11,1,2024-10-30
CUST_007243,33.0,Johor,264,Silver,Android,Verified,2024-02-10,0,
CUST_007244,46.0,Penang,543,Silver,iOS,Verified,2023-05-07,0,
CUST_007245,32.0,Kuala Lumpur,844,Premium,iOS,Verified,2022-07-10,0,
CUST_007246,18.0,Johor,34,Basic,iOS,Verified,2024-09-27,0,
CUST_007247,36.0,Selangor,255,Basic,Android,Verified,2024-02-19,0,
CUST_007248,18.0,Selangor,309,Basic,Android,Verified,2023-12-27,0,
CUST_007249,42.0,Johor,99,Basic,Android,Verified,2024-07-24,0,
CUST_007250,19.0,Selangor,243,Basic,Android,Verified,2024-03-02,1,2024-10-29
CUST_007251,22.0,Johor,112,Basic,iOS,Incomplete,2024-07-11,1,2024-10-25
CUST_007252,42.0,Sarawak,133,Basic,iOS,Verified,2024-06-20,0,
CUST_007253,53.0,Johor,3,Basic,Both,Verified,2024-10-28,0,
CUST_007254,38.0,Kuala Lumpur,1046,Premium,Android,Verified,2021-12-20,0,
CUST_007255,33.0,Johor,330,Silver,Android,Verified,2023-12-06,0,
CUST_007256,36.0,Penang,99,Silver,Android,Verified,2024-07-24,0,
CUST_007257,43.0,Selangor,794,Premium,Android,Verified,2022-08-29,1,2024-10-14
CUST_007258,34.0,Sabah,847,Premium,Android,Verified,2022-07-07,0,
CUST_007259,35.0,Sabah,295,Basic,Android,Verified,2024-01-10,0,
CUST_007260,49.0,Kuala Lumpur,86,Basic,Both,Verified,2024-08-06,0,
CUST_007261,58.0,Selangor,169,Basic,Android,Verified,2024-05-15,0,
CUST_007262,18.0,Johor,551,Basic,iOS,Verified,2023-04-29,0,
CUST_007263,24.0,Kelantan,722,Gold,Android,Verified,2022-11-09,0,
CUST_007264,20.0,Perak,863,Basic,Android,Verified,2022-06-21,0,
CUST_007265,32.0,Selangor,61,Basic,iOS,Verified,2024-08-31,0,
CUST_007266,30.0,Selangor,305,Basic,Android,Verified,2023-12-31,0,
CUST_007267,33.0,Selangor,291,Basic,iOS,Verified,2024-01-14,0,
CUST_007268,28.0,Kuala Lumpur,134,Basic,iOS,Verified,2024-06-19,0,
CUST_007269,43.0,Sarawak,174,Basic,Android,Verified,2024-05-10,0,
CUST_007270,18.0,Selangor,727,Basic,Android,Verified,2022-11-04,0,
CUST_007271,42.0,Penang,375,Gold,iOS,Verified,2023-10-22,1,2024-10-21
CUST_007272,32.0,Sarawak,265,Basic,Android,Verified,2024-02-09,0,
CUST_007273,42.0,Johor,96,Silver,Both,Verified,2024-07-27,1,2024-10-15
CUST_007274,30.0,Sabah,579,Gold,iOS,Verified,2023-04-01,1,2024-10-04
CUST_007275,27.0,Kuala Lumpur,29,Basic,iOS,Verified,2024-10-02,1,2024-10-18
CUST_007276,54.0,Penang,174,Silver,Android,Verified,2024-05-10,1,2024-10-24
CUST_007277,46.0,Terengganu,108,Silver,Both,Verified,2024-07-15,1,2024-10-02
CUST_007278,53.0,Johor,33,Basic,Android,Verified,2024-09-28,0,
CUST_007279,33.0,Selangor,191,Silver,Android,Verified,2024-04-23,0,
CUST_007280,34.0,Selangor,884,Gold,Android,Verified,2022-05-31,0,
CUST_007281,51.0,Sabah,922,Gold,Android,Verified,2022-04-23,0,
CUST_007282,29.0,Pahang,51,Basic,iOS,Verified,2024-09-10,0,
CUST_007283,41.0,Perak,142,Basic,,Verified,2024-06-11,1,2024-10-25
CUST_007284,37.0,Sarawak,173,Silver,Android,Verified,2024-05-11,0,
CUST_007285,,Johor,360,Basic,Android,Verified,2023-11-06,1,2024-10-01
CUST_007286,,Kelantan,607,Basic,iOS,Verified,2023-03-04,0,
CUST_007287,27.0,Kuala Lumpur,447,Basic,Android,Verified,2023-08-11,1,2024-10-18
CUST_007288,65.0,Selangor,483,Gold,Android,Verified,2023-07-06,1,2024-10-01
CUST_007289,33.0,Penang,231,Basic,Both,Verified,2024-03-14,0,
CUST_007290,28.0,Kelantan,156,Basic,iOS,Verified,2024-05-28,0,
CUST_007291,19.0,Pahang,28,Basic,Android,Verified,2024-10-03,1,2024-10-02
CUST_007292,37.0,Sabah,213,Silver,Android,Verified,2024-04-01,0,
CUST_007293,33.0,Sabah,679,Basic,Android,Verified,2022-12-22,0,
CUST_007294,18.0,Kuala Lumpur,125,Silver,Both,Verified,2024-06-28,0,
CUST_007295,33.0,Penang,261,Silver,Both,Verified,2024-02-13,0,
CUST_007296,40.0,Kuala Lumpur,151,Silver,Android,Verified,2024-06-02,0,
CUST_007297,57.0,Johor,1637,Premium,Android,Verified,2020-05-08,0,
CUST_007298,18.0,Terengganu,228,Basic,Android,Verified,2024-03-17,0,
CUST_007299,18.0,Terengganu,197,Silver,Android,Verified,2024-04-17,0,
CUST_007300,18.0,Selangor,89,Basic,iOS,Verified,2024-08-03,1,2024-10-17
CUST_007301,38.0,Johor,145,Basic,iOS,Incomplete,2024-06-08,0,
CUST_007302,21.0,Kelantan,90,Basic,Android,Verified,2024-08-02,0,
CUST_007303,43.0,Kuala Lumpur,255,Basic,Android,Verified,2024-02-19,1,2024-10-09
CUST_007304,38.0,Penang,192,Basic,iOS,Verified,2024-04-22,0,
CUST_007305,26.0,Kuala Lumpur,339,Silver,Android,Verified,2023-11-27,0,
CUST_007306,33.0,Kuala Lumpur,230,Basic,Android,Verified,2024-03-15,0,
CUST_007307,20.0,Kuala Lumpur,549,Basic,iOS,Verified,2023-05-01,0,
CUST_007308,20.0,Penang,1457,Gold,Android,Verified,2020-11-04,0,
CUST_007309,18.0,Selangor,117,Basic,iOS,Verified,2024-07-06,0,
CUST_007310,19.0,Selangor,41,Basic,iOS,Verified,2024-09-20,1,2024-10-11
CUST_007311,22.0,Johor,610,Gold,Both,Verified,2023-03-01,0,
CUST_007312,37.0,Kuala Lumpur,519,Basic,Android,Verified,2023-05-31,0,
CUST_007313,47.0,Kelantan,688,Basic,Android,Verified,2022-12-13,0,
CUST_007314,38.0,Kuala Lumpur,2453,Premium,iOS,Verified,2018-02-12,0,
CUST_007315,33.0,Penang,514,Basic,iOS,Verified,2023-06-05,0,
CUST_007316,38.0,Selangor,548,Gold,iOS,Verified,2023-05-02,1,2024-10-06
CUST_007317,19.0,Sarawak,688,Gold,Android,Verified,2022-12-13,1,2024-10-21
CUST_007318,36.0,Selangor,667,Gold,Android,Verified,2023-01-03,0,
CUST_007319,26.0,Johor,858,Premium,Android,Verified,2022-06-26,0,
CUST_007320,18.0,Selangor,0,Basic,iOS,Verified,2024-10-31,0,
CUST_007321,53.0,Sarawak,22,Basic,Android,Verified,2024-10-09,0,
CUST_007322,49.0,Kuala Lumpur,287,Basic,iOS,Verified,2024-01-18,0,
CUST_007323,42.0,Kuala Lumpur,100,Basic,Both,Verified,2024-07-23,0,
CUST_007324,37.0,Johor,805,Premium,,Verified,2022-08-18,0,
CUST_007325,36.0,Sarawak,624,Gold,Android,Verified,2023-02-15,0,
CUST_007326,37.0,Johor,118,Basic,Both,Verified,2024-07-05,0,
CUST_007327,38.0,Kelantan,76,Basic,iOS,Verified,2024-08-16,1,2024-10-06
CUST_007328,43.0,Pahang,260,Basic,Android,Verified,2024-02-14,0,
CUST_007329,41.0,Kuala Lumpur,425,Basic,Android,Verified,2023-09-02,0,
CUST_007330,40.0,Penang,483,Gold,Android,Verified,2023-07-06,0,
CUST_007331,57.0,Kuala Lumpur,612,Silver,iOS,Verified,2023-02-27,0,
CUST_007332,35.0,Pahang,1285,Basic,iOS,Verified,2021-04-25,0,
CUST_007333,44.0,Johor,403,Basic,Android,Verified,2023-09-24,0,
CUST_007334,43.0,Kuala Lumpur,1693,Premium,Android,Verified,2020-03-13,0,
CUST_007335,32.0,Kuala Lumpur,426,Gold,Android,Verified,2023-09-01,0,
CUST_007336,28.0,Perak,267,Silver,iOS,Verified,2024-02-07,0,
