ticket_id,customer_id,ticket_date,category,priority,channel,resolution_time_hours,satisfaction_score,status
TKT_007695,CUST_009001,2024-05-04,Fraud,Medium,Email,0.83,1.0,Closed
TKT_007696,CUST_009001,2024-08-17,Account,Low,Email,11.09,4.0,Closed
TKT_007697,CUST_009003,2024-07-24,Fraud,Low,Chat,5.86,5.0,Closed
TKT_007698,CUST_009004,2024-05-15,Transaction,Medium,App,5.75,4.0,Closed
TKT_007699,CUST_009006,2024-09-27,Other,Low,Phone,10.18,5.0,Closed
TKT_007700,CUST_009007,2024-06-18,Transaction,Medium,Email,16.08,5.0,Closed
TKT_007701,CUST_009011,2024-10-02,Account,Medium,App,11.31,3.0,Closed
TKT_007702,CUST_009014,2024-09-01,Other,Low,Email,36.79,2.0,Closed
TKT_007703,CUST_009016,2024-06-18,Technical,Low,Phone,20.17,3.0,Closed
TKT_007704,CUST_009022,2024-08-30,Technical,Low,App,15.96,3.0,Closed
TKT_007705,CUST_009022,2024-09-19,Account,Low,Phone,8.97,2.0,Closed
TKT_007706,CUST_009028,2024-07-16,Card,Low,Chat,18.94,4.0,Closed
TKT_007707,CUST_009029,2024-10-30,Account,Low,App,25.09,1.0,Closed
TKT_007708,CUST_009029,2024-07-30,Technical,Low,Chat,18.53,3.0,Closed
TKT_007709,CUST_009029,2024-05-11,Transaction,High,Email,33.14,2.0,Closed
TKT_007710,CUST_009031,2024-10-04,Technical,High,App,24.01,2.0,Closed
TKT_007711,CUST_009031,2024-09-18,Other,Medium,App,15.28,4.0,Closed
TKT_007712,CUST_009031,2024-10-15,Other,Low,Email,33.59,5.0,Closed
TKT_007713,CUST_009032,2024-06-08,Other,Medium,Chat,19.85,4.0,Closed
TKT_007714,CUST_009033,2024-09-28,Fraud,Low,Email,4.78,2.0,Closed
TKT_007715,CUST_009033,2024-06-07,Other,Medium,Phone,8.57,2.0,Closed
TKT_007716,CUST_009033,2024-06-27,Transaction,High,Chat,61.08,3.0,Closed
TKT_007717,CUST_009033,2024-08-19,Account,Low,App,38.3,3.0,Closed
TKT_007718,CUST_009036,2024-05-30,Transaction,Medium,App,20.16,5.0,Closed
TKT_007719,CUST_009036,2024-08-24,Other,Medium,App,18.42,3.0,Closed
TKT_007720,CUST_009036,2024-06-24,Account,Low,Chat,60.87,2.0,Closed
TKT_007721,CUST_009037,2024-05-20,Technical,Low,App,16.74,3.0,Closed
TKT_007722,CUST_009038,2024-10-18,Transaction,Medium,App,11.15,2.0,Closed
TKT_007723,CUST_009038,2024-07-07,Transaction,Low,App,21.53,3.0,Closed
TKT_007724,CUST_009038,2024-08-16,Account,Low,Chat,28.26,3.0,Closed
TKT_007725,CUST_009038,2024-06-16,Transaction,Medium,Phone,36.97,1.0,Closed
TKT_007726,CUST_009044,2024-07-02,Account,Low,Chat,82.01,3.0,Closed
TKT_007727,CUST_009044,2024-09-26,Technical,Low,Chat,11.48,4.0,Closed
TKT_007728,CUST_009045,2024-09-08,Account,Low,Email,35.12,5.0,Closed
TKT_007729,CUST_009046,2024-09-02,Transaction,Low,App,34.78,5.0,Closed
TKT_007730,CUST_009048,2024-06-26,Technical,Low,App,26.71,5.0,Closed
TKT_007731,CUST_009053,2024-10-04,Technical,Low,App,36.96,3.0,Closed
TKT_007732,CUST_009053,2024-05-12,Technical,High,App,9.93,5.0,Closed
TKT_007733,CUST_009057,2024-07-15,Card,Low,Phone,16.07,4.0,Closed
TKT_007734,CUST_009057,2024-09-26,Transaction,Low,Email,16.21,1.0,Closed
TKT_007735,CUST_009057,2024-08-25,Technical,High,App,2.77,3.0,Closed
TKT_007736,CUST_009058,2024-06-18,Technical,High,Chat,20.01,5.0,Closed
TKT_007737,CUST_009058,2024-10-30,Fraud,Low,Phone,,,Open
TKT_007738,CUST_009058,2024-08-01,Other,Low,Phone,18.98,4.0,Closed
TKT_007739,CUST_009061,2024-06-10,Technical,Low,App,15.76,2.0,Closed
TKT_007740,CUST_009067,2024-08-20,Technical,Low,App,14.76,2.0,Closed
TKT_007741,CUST_009067,2024-05-04,Transaction,High,Phone,7.92,2.0,Closed
TKT_007742,CUST_009073,2024-06-28,Technical,Medium,Chat,32.88,1.0,Closed
TKT_007743,CUST_009073,2024-05-27,Card,Low,Chat,15.72,5.0,Closed
TKT_007744,CUST_009073,2024-10-15,Other,Low,Chat,14.85,5.0,Closed
TKT_007745,CUST_009076,2024-07-07,Transaction,High,Phone,8.92,3.0,Closed
TKT_007746,CUST_009078,2024-06-26,Transaction,Low,Email,36.35,5.0,Closed
TKT_007747,CUST_009078,2024-09-20,Transaction,Low,Chat,41.95,4.0,Closed
TKT_007748,CUST_009079,2024-10-23,Transaction,Low,Email,18.73,5.0,Closed
TKT_007749,CUST_009079,2024-07-19,Transaction,Medium,Chat,7.31,1.0,Closed
TKT_007750,CUST_009080,2024-07-26,Transaction,Low,App,,,Open
TKT_007751,CUST_009081,2024-05-24,Transaction,Low,App,42.99,1.0,Closed
TKT_007752,CUST_009081,2024-08-20,Account,Low,App,20.71,5.0,Closed
TKT_007753,CUST_009081,2024-09-15,Transaction,High,App,33.44,3.0,Closed
TKT_007754,CUST_009081,2024-08-10,Card,Low,Email,62.54,5.0,Closed
TKT_007755,CUST_009081,2024-06-14,Account,Medium,Email,7.89,1.0,Closed
TKT_007756,CUST_009082,2024-07-23,Technical,Medium,Email,23.77,4.0,Closed
TKT_007757,CUST_009087,2024-10-19,Technical,Medium,App,8.3,1.0,Closed
TKT_007758,CUST_009088,2024-10-08,Card,Low,Phone,16.63,5.0,Closed
TKT_007759,CUST_009091,2024-10-15,Other,Low,App,19.36,4.0,Closed
TKT_007760,CUST_009091,2024-07-20,Other,Low,Phone,26.14,1.0,Closed
TKT_007761,CUST_009092,2024-05-05,Other,Low,App,50.09,2.0,Closed
TKT_007762,CUST_009093,2024-06-23,Account,Medium,Chat,32.13,4.0,Closed
TKT_007763,CUST_009095,2024-08-30,Transaction,Medium,Phone,,,Open
TKT_007764,CUST_009095,2024-08-10,Account,Medium,Chat,21.91,3.0,Closed
TKT_007765,CUST_009098,2024-10-24,Account,Low,Chat,,,Open
TKT_007766,CUST_009100,2024-06-19,Technical,Low,Email,12.27,3.0,Closed
TKT_007767,CUST_009101,2024-05-24,Technical,Low,App,15.79,5.0,Closed
TKT_007768,CUST_009102,2024-08-22,Account,Low,Email,11.92,2.0,Closed
TKT_007769,CUST_009102,2024-08-19,Technical,Medium,App,20.33,3.0,Closed
TKT_007770,CUST_009102,2024-05-10,Technical,Low,App,24.38,1.0,Closed
TKT_007771,CUST_009102,2024-07-08,Technical,Low,Phone,40.5,2.0,Closed
TKT_007772,CUST_009102,2024-06-24,Transaction,Low,Phone,51.16,3.0,Closed
TKT_007773,CUST_009102,2024-08-04,Technical,Medium,Email,4.95,2.0,Closed
TKT_007774,CUST_009107,2024-09-11,Card,Medium,Chat,6.54,2.0,Closed
TKT_007775,CUST_009108,2024-07-05,Transaction,Low,Phone,,,Open
TKT_007776,CUST_009110,2024-05-27,Other,Low,Phone,19.91,1.0,Closed
TKT_007777,CUST_009110,2024-10-27,Technical,Low,Email,12.19,4.0,Closed
TKT_007778,CUST_009111,2024-06-14,Technical,Low,Phone,41.73,5.0,Closed
TKT_007779,CUST_009111,2024-08-03,Card,Medium,Email,,,Open
TKT_007780,CUST_009111,2024-06-23,Transaction,Low,Email,9.63,3.0,Closed
TKT_007781,CUST_009112,2024-09-11,Fraud,Low,Email,,,Open
TKT_007782,CUST_009114,2024-05-23,Account,Medium,App,34.43,3.0,Closed
TKT_007783,CUST_009117,2024-07-16,Other,Low,Phone,15.94,5.0,Closed
TKT_007784,CUST_009118,2024-06-07,Transaction,Medium,App,18.66,2.0,Closed
TKT_007785,CUST_009118,2024-07-31,Account,Medium,Phone,7.4,2.0,Closed
TKT_007786,CUST_009124,2024-05-16,Card,Low,Email,16.63,4.0,Closed
TKT_007787,CUST_009125,2024-06-18,Account,Low,Phone,13.93,5.0,Closed
TKT_007788,CUST_009126,2024-05-07,Card,Low,App,42.45,5.0,Closed
TKT_007789,CUST_009127,2024-05-25,Account,Medium,Phone,6.05,5.0,Closed
TKT_007790,CUST_009128,2024-07-13,Card,Low,Phone,12.4,5.0,Closed
TKT_007791,CUST_009129,2024-07-04,Transaction,Low,Email,55.57,5.0,Closed
TKT_007792,CUST_009131,2024-05-23,Transaction,Low,Chat,18.1,3.0,Closed
TKT_007793,CUST_009131,2024-10-12,Technical,High,App,,,Open
TKT_007794,CUST_009131,2024-06-19,Transaction,Medium,Email,17.71,1.0,Closed
TKT_007795,CUST_009131,2024-06-15,Technical,Low,Email,11.1,3.0,Closed
TKT_007796,CUST_009131,2024-06-10,Technical,Medium,Email,13.54,3.0,Closed
TKT_007797,CUST_009132,2024-08-27,Transaction,Medium,App,12.31,4.0,Closed
TKT_007798,CUST_009132,2024-06-21,Transaction,Low,App,35.67,3.0,Closed
TKT_007799,CUST_009132,2024-08-26,Fraud,Medium,Phone,3.12,5.0,Closed
TKT_007800,CUST_009133,2024-06-08,Technical,Medium,Chat,59.98,3.0,Closed
TKT_007801,CUST_009134,2024-10-23,Fraud,Low,Email,4.98,2.0,Closed
TKT_007802,CUST_009134,2024-09-17,Transaction,Medium,Chat,32.47,1.0,Closed
TKT_007803,CUST_009136,2024-10-02,Other,Low,Phone,8.89,3.0,Closed
TKT_007804,CUST_009137,2024-10-01,Transaction,High,Phone,8.63,4.0,Closed
TKT_007805,CUST_009138,2024-10-28,Card,High,App,7.11,3.0,Closed
TKT_007806,CUST_009139,2024-10-04,Fraud,Low,Email,6.75,1.0,Closed
TKT_007807,CUST_009139,2024-09-13,Transaction,Low,App,69.01,2.0,Closed
TKT_007808,CUST_009145,2024-10-28,Technical,Medium,Phone,11.5,2.0,Closed
TKT_007809,CUST_009146,2024-05-06,Transaction,Low,App,32.66,5.0,Closed
TKT_007810,CUST_009150,2024-07-23,Account,High,Phone,41.51,5.0,Closed
TKT_007811,CUST_009150,2024-08-17,Fraud,Medium,App,5.2,4.0,Closed
TKT_007812,CUST_009152,2024-05-18,Technical,Low,Chat,,,Open
TKT_007813,CUST_009152,2024-09-29,Other,Low,App,,,Open
TKT_007814,CUST_009152,2024-09-17,Technical,Medium,Chat,18.61,5.0,Closed
TKT_007815,CUST_009152,2024-08-20,Card,Low,App,0.8,3.0,Closed
TKT_007816,CUST_009153,2024-05-11,Transaction,Low,Email,2.45,5.0,Closed
TKT_007817,CUST_009155,2024-07-18,Transaction,High,App,10.01,5.0,Closed
TKT_007818,CUST_009157,2024-08-20,Card,Medium,Email,,,Open
TKT_007819,CUST_009159,2024-06-11,Transaction,Low,App,12.89,3.0,Closed
TKT_007820,CUST_009162,2024-05-17,Technical,Low,Phone,,,Open
TKT_007821,CUST_009162,2024-05-10,Other,Medium,Email,41.71,3.0,Closed
TKT_007822,CUST_009162,2024-07-06,Transaction,Low,Email,49.61,5.0,Closed
TKT_007823,CUST_009163,2024-05-13,Technical,Medium,Phone,15.9,3.0,Closed
TKT_007824,CUST_009167,2024-05-18,Account,Medium,Phone,49.74,4.0,Closed
TKT_007825,CUST_009169,2024-06-05,Transaction,High,Chat,36.25,4.0,Closed
TKT_007826,CUST_009170,2024-07-16,Other,Low,Email,35.39,5.0,Closed
TKT_007827,CUST_009172,2024-10-03,Technical,Medium,App,49.86,1.0,Closed
TKT_007828,CUST_009172,2024-09-18,Other,High,Phone,24.93,3.0,Closed
TKT_007829,CUST_009176,2024-09-17,Fraud,Low,App,0.55,4.0,Closed
TKT_007830,CUST_009176,2024-05-22,Fraud,Medium,Chat,5.13,4.0,Closed
TKT_007831,CUST_009176,2024-08-16,Transaction,Medium,App,15.14,4.0,Closed
TKT_007832,CUST_009177,2024-08-12,Transaction,Medium,Email,20.53,4.0,Closed
TKT_007833,CUST_009178,2024-10-24,Fraud,Medium,App,3.35,4.0,Closed
TKT_007834,CUST_009179,2024-10-21,Transaction,Medium,Phone,,,Open
TKT_007835,CUST_009179,2024-10-03,Fraud,Low,Email,3.43,2.0,Closed
TKT_007836,CUST_009180,2024-09-22,Fraud,Low,App,3.83,3.0,Closed
TKT_007837,CUST_009182,2024-07-30,Card,Low,App,12.02,5.0,Closed
TKT_007838,CUST_009187,2024-07-07,Transaction,Low,Phone,35.56,2.0,Closed
TKT_007839,CUST_009188,2024-07-01,Account,Medium,App,13.39,2.0,Closed
TKT_007840,CUST_009192,2024-10-06,Other,Medium,App,40.17,5.0,Closed
TKT_007841,CUST_009194,2024-10-14,Card,Low,App,19.77,2.0,Closed
TKT_007842,CUST_009195,2024-07-11,Fraud,Low,Email,7.81,3.0,Closed
TKT_007843,CUST_009195,2024-09-04,Fraud,Low,Email,5.67,4.0,Closed
TKT_007844,CUST_009196,2024-10-25,Transaction,Low,Phone,,,Open
TKT_007845,CUST_009196,2024-06-12,Account,Low,App,5.49,2.0,Closed
TKT_007846,CUST_009198,2024-09-21,Transaction,Low,Email,28.05,2.0,Closed
TKT_007847,CUST_009200,2024-07-12,Technical,Medium,App,,,Open
TKT_007848,CUST_009200,2024-05-15,Other,High,App,32.97,3.0,Closed
TKT_007849,CUST_009200,2024-05-06,Transaction,Low,Chat,36.1,2.0,Closed
TKT_007850,CUST_009202,2024-06-07,Transaction,Low,Phone,15.44,3.0,Closed
TKT_007851,CUST_009202,2024-05-19,Transaction,Low,App,23.04,5.0,Closed
TKT_007852,CUST_009202,2024-10-09,Other,Low,Email,30.04,2.0,Closed
TKT_007853,CUST_009202,2024-06-10,Other,Low,Email,20.63,1.0,Closed
TKT_007854,CUST_009206,2024-10-01,Transaction,Medium,Email,18.75,4.0,Closed
TKT_007855,CUST_009206,2024-10-11,Fraud,Medium,App,1.65,5.0,Closed
TKT_007856,CUST_009209,2024-09-18,Card,Medium,App,22.92,3.0,Closed
TKT_007857,CUST_009211,2024-07-26,Transaction,Medium,Phone,16.82,3.0,Closed
TKT_007858,CUST_009211,2024-10-05,Technical,Low,Email,45.44,1.0,Closed
TKT_007859,CUST_009212,2024-07-20,Transaction,Low,Phone,12.6,3.0,Closed
TKT_007860,CUST_009215,2024-05-06,Technical,Low,App,15.95,1.0,Closed
TKT_007861,CUST_009215,2024-05-13,Technical,Low,Chat,25.73,3.0,Closed
TKT_007862,CUST_009216,2024-05-27,Technical,Low,Email,38.75,3.0,Closed
TKT_007863,CUST_009216,2024-06-02,Other,Medium,App,30.68,2.0,Closed
TKT_007864,CUST_009218,2024-08-07,Account,Low,Phone,2.62,4.0,Closed
TKT_007865,CUST_009219,2024-07-02,Transaction,Medium,App,69.63,2.0,Closed
TKT_007866,CUST_009219,2024-08-23,Fraud,Low,Email,3.93,1.0,Closed
TKT_007867,CUST_009221,2024-06-29,Technical,High,Email,1.71,3.0,Closed
TKT_007868,CUST_009222,2024-05-15,Other,Medium,Phone,13.98,4.0,Closed
TKT_007869,CUST_009227,2024-08-18,Transaction,Low,Email,65.4,2.0,Closed
TKT_007870,CUST_009233,2024-07-18,Technical,Low,Phone,23.21,3.0,Closed
TKT_007871,CUST_009234,2024-07-16,Transaction,Low,Phone,15.13,5.0,Closed
TKT_007872,CUST_009235,2024-10-30,Account,Low,App,46.73,5.0,Closed
TKT_007873,CUST_009237,2024-07-04,Transaction,Medium,Email,19.31,4.0,Closed
TKT_007874,CUST_009240,2024-10-09,Card,Medium,App,,,Open
TKT_007875,CUST_009245,2024-09-26,Account,Low,Email,17.06,5.0,Closed
TKT_007876,CUST_009245,2024-06-12,Transaction,Medium,App,5.05,3.0,Closed
TKT_007877,CUST_009245,2024-08-24,Transaction,Low,Email,1.66,5.0,Closed
TKT_007878,CUST_009246,2024-08-04,Card,Medium,App,68.22,5.0,Closed
TKT_007879,CUST_009247,2024-06-03,Transaction,Low,App,9.35,5.0,Closed
TKT_007880,CUST_009247,2024-09-02,Card,Low,App,23.71,4.0,Closed
TKT_007881,CUST_009248,2024-09-22,Account,Medium,App,16.45,4.0,Closed
TKT_007882,CUST_009249,2024-10-20,Account,Medium,App,20.49,4.0,Closed
TKT_007883,CUST_009250,2024-06-26,Account,Medium,Phone,35.87,4.0,Closed
TKT_007884,CUST_009250,2024-08-28,Technical,Low,App,12.34,4.0,Closed
TKT_007885,CUST_009250,2024-05-05,Account,High,Chat,58.72,1.0,Closed
TKT_007886,CUST_009251,2024-09-11,Technical,Low,App,40.39,2.0,Closed
TKT_007887,CUST_009251,2024-10-13,Technical,Medium,App,20.1,3.0,Closed
TKT_007888,CUST_009251,2024-05-22,Technical,Medium,Chat,4.42,4.0,Closed
TKT_007889,CUST_009251,2024-07-12,Technical,High,App,8.25,2.0,Closed
TKT_007890,CUST_009252,2024-08-18,Account,High,App,28.92,4.0,Closed
TKT_007891,CUST_009253,2024-08-30,Technical,Medium,App,20.43,3.0,Closed
TKT_007892,CUST_009253,2024-05-29,Account,Medium,Chat,3.63,1.0,Closed
TKT_007893,CUST_009253,2024-09-26,Technical,Low,App,15.91,3.0,Closed
TKT_007894,CUST_009254,2024-08-15,Account,High,App,46.27,4.0,Closed
TKT_007895,CUST_009254,2024-05-24,Account,Low,Email,6.61,3.0,Closed
TKT_007896,CUST_009257,2024-05-05,Account,Low,App,,,Open
TKT_007897,CUST_009258,2024-08-01,Technical,Low,Phone,27.04,4.0,Closed
TKT_007898,CUST_009258,2024-06-20,Technical,Medium,Chat,20.37,4.0,Closed
TKT_007899,CUST_009259,2024-06-15,Account,Low,Chat,7.34,4.0,Closed
TKT_007900,CUST_009260,2024-10-30,Card,Medium,App,16.47,4.0,Closed
TKT_007901,CUST_009263,2024-08-11,Transaction,Low,Phone,39.89,1.0,Closed
TKT_007902,CUST_009267,2024-06-25,Technical,Medium,App,7.73,1.0,Closed
TKT_007903,CUST_009267,2024-07-06,Transaction,Low,Email,28.78,2.0,Closed
TKT_007904,CUST_009270,2024-07-15,Card,Low,Chat,40.23,3.0,Closed
TKT_007905,CUST_009271,2024-10-28,Account,Low,App,35.82,3.0,Closed
TKT_007906,CUST_009273,2024-06-30,Transaction,Medium,App,32.08,3.0,Closed
TKT_007907,CUST_009279,2024-10-18,Other,Low,Email,20.02,4.0,Closed
TKT_007908,CUST_009281,2024-06-05,Card,Low,Phone,48.86,2.0,Closed
TKT_007909,CUST_009283,2024-09-15,Fraud,Medium,Chat,6.36,4.0,Closed
TKT_007910,CUST_009285,2024-10-09,Other,Medium,Email,5.37,5.0,Closed
TKT_007911,CUST_009287,2024-05-12,Other,Low,Chat,9.6,5.0,Closed
TKT_007912,CUST_009287,2024-06-28,Transaction,High,Email,60.26,3.0,Closed
TKT_007913,CUST_009289,2024-06-25,Other,Low,App,7.92,4.0,Closed
TKT_007914,CUST_009291,2024-10-07,Transaction,Low,Chat,11.2,2.0,Closed
TKT_007915,CUST_009292,2024-07-25,Account,Low,Email,9.05,3.0,Closed
TKT_007916,CUST_009294,2024-09-03,Other,Medium,Email,16.12,5.0,Closed
TKT_007917,CUST_009295,2024-09-26,Card,Low,Email,7.1,5.0,Closed
TKT_007918,CUST_009295,2024-08-28,Account,Medium,App,37.77,1.0,Closed
TKT_007919,CUST_009297,2024-09-29,Other,Medium,Email,8.37,4.0,Closed
TKT_007920,CUST_009299,2024-08-19,Fraud,Low,Email,2.85,2.0,Closed
TKT_007921,CUST_009299,2024-08-13,Account,Low,Email,10.98,2.0,Closed
TKT_007922,CUST_009300,2024-07-21,Transaction,Medium,Email,15.64,4.0,Closed
TKT_007923,CUST_009301,2024-07-21,Other,Low,Email,18.32,2.0,Closed
TKT_007924,CUST_009301,2024-10-13,Account,Low,Email,7.74,1.0,Closed
TKT_007925,CUST_009301,2024-07-18,Transaction,Medium,Phone,19.62,3.0,Closed
TKT_007926,CUST_009304,2024-10-15,Transaction,Medium,App,,,Open
TKT_007927,CUST_009304,2024-08-26,Transaction,High,Chat,108.51,5.0,Closed
TKT_007928,CUST_009305,2024-05-12,Technical,High,App,16.04,5.0,Closed
TKT_007929,CUST_009307,2024-10-23,Account,Low,Phone,18.83,4.0,Closed
TKT_007930,CUST_009309,2024-07-10,Other,Low,Phone,4.36,4.0,Closed
TKT_007931,CUST_009309,2024-05-11,Transaction,Medium,Email,,,Open
TKT_007932,CUST_009310,2024-10-15,Card,Low,Email,,,Open
TKT_007933,CUST_009311,2024-07-11,Transaction,Low,Chat,44.81,1.0,Closed
TKT_007934,CUST_009311,2024-06-04,Technical,Low,Phone,10.66,1.0,Closed
TKT_007935,CUST_009312,2024-08-02,Fraud,Low,App,3.29,3.0,Closed
TKT_007936,CUST_009313,2024-06-02,Account,Medium,Phone,32.24,1.0,Closed
TKT_007937,CUST_009315,2024-09-29,Other,Medium,Chat,6.12,4.0,Closed
TKT_007938,CUST_009316,2024-07-16,Card,Low,App,30.81,3.0,Closed
TKT_007939,CUST_009317,2024-06-21,Technical,Medium,App,20.01,5.0,Closed
TKT_007940,CUST_009318,2024-06-05,Fraud,Low,App,5.65,5.0,Closed
TKT_007941,CUST_009319,2024-07-12,Technical,Low,Phone,27.96,2.0,Closed
TKT_007942,CUST_009319,2024-10-27,Transaction,Low,Phone,18.95,1.0,Closed
TKT_007943,CUST_009320,2024-10-17,Account,Low,Email,4.71,3.0,Closed
TKT_007944,CUST_009321,2024-10-09,Technical,Low,App,14.41,3.0,Closed
TKT_007945,CUST_009322,2024-06-16,Transaction,Medium,Phone,75.76,5.0,Closed
TKT_007946,CUST_009323,2024-07-26,Transaction,High,Email,7.61,3.0,Closed
TKT_007947,CUST_009323,2024-06-24,Transaction,Low,Chat,,,Open
TKT_007948,CUST_009324,2024-07-25,Technical,Low,Email,24.61,3.0,Closed
TKT_007949,CUST_009324,2024-09-15,Transaction,Low,Email,26.55,4.0,Closed
TKT_007950,CUST_009326,2024-05-07,Transaction,Low,Phone,24.91,3.0,Closed
TKT_007951,CUST_009327,2024-09-14,Account,Medium,App,29.48,3.0,Closed
TKT_007952,CUST_009328,2024-07-04,Account,Low,App,26.86,5.0,Closed
TKT_007953,CUST_009329,2024-10-06,Transaction,Low,App,35.25,4.0,Closed
TKT_007954,CUST_009330,2024-06-16,Account,Low,App,36.32,2.0,Closed
TKT_007955,CUST_009331,2024-10-21,Transaction,Low,Chat,3.92,3.0,Closed
TKT_007956,CUST_009331,2024-08-26,Other,Low,Chat,11.12,5.0,Closed
TKT_007957,CUST_009331,2024-08-05,Card,Medium,Chat,30.6,3.0,Closed
TKT_007958,CUST_009332,2024-08-17,Other,Low,Phone,34.87,2.0,Closed
TKT_007959,CUST_009332,2024-10-11,Technical,Low,Email,12.96,2.0,Closed
TKT_007960,CUST_009333,2024-06-22,Account,Medium,App,47.64,5.0,Closed
TKT_007961,CUST_009334,2024-10-03,Other,Low,Email,4.77,2.0,Closed
TKT_007962,CUST_009334,2024-06-26,Transaction,Medium,Chat,11.5,3.0,Closed
TKT_007963,CUST_009334,2024-10-05,Account,Low,App,21.68,3.0,Closed
TKT_007964,CUST_009334,2024-10-19,Technical,Low,App,32.53,1.0,Closed
TKT_007965,CUST_009335,2024-08-28,Other,Low,Phone,20.95,5.0,Closed
TKT_007966,CUST_009337,2024-05-20,Transaction,Low,App,19.36,4.0,Closed
TKT_007967,CUST_009337,2024-10-18,Other,Low,Email,13.3,3.0,Closed
TKT_007968,CUST_009337,2024-05-27,Card,Low,Email,18.79,3.0,Closed
TKT_007969,CUST_009338,2024-10-30,Account,Medium,Email,15.35,3.0,Closed
TKT_007970,CUST_009341,2024-06-19,Transaction,Medium,Chat,17.78,2.0,Closed
TKT_007971,CUST_009341,2024-10-04,Account,Medium,Phone,2.72,1.0,Closed
TKT_007972,CUST_009345,2024-10-03,Other,Medium,Chat,9.9,4.0,Closed
TKT_007973,CUST_009347,2024-10-09,Account,Low,App,13.06,4.0,Closed
TKT_007974,CUST_009350,2024-06-30,Other,Low,Email,27.81,2.0,Closed
TKT_007975,CUST_009350,2024-09-23,Other,Medium,Email,34.61,3.0,Closed
TKT_007976,CUST_009350,2024-06-28,Technical,Low,Chat,20.05,3.0,Closed
TKT_007977,CUST_009351,2024-08-12,Technical,Low,Chat,9.44,1.0,Closed
TKT_007978,CUST_009351,2024-06-08,Transaction,Low,Phone,3.48,3.0,Closed
TKT_007979,CUST_009351,2024-05-06,Transaction,High,Email,11.71,4.0,Closed
TKT_007980,CUST_009353,2024-05-15,Transaction,Medium,App,23.43,2.0,Closed
TKT_007981,CUST_009355,2024-06-23,Transaction,Low,Email,8.91,3.0,Closed
TKT_007982,CUST_009356,2024-10-28,Card,Low,App,4.55,4.0,Closed
TKT_007983,CUST_009361,2024-09-10,Transaction,Medium,Email,12.84,3.0,Closed
TKT_007984,CUST_009361,2024-06-22,Account,Medium,Phone,11.19,1.0,Closed
TKT_007985,CUST_009362,2024-09-10,Card,Medium,Chat,9.21,4.0,Closed
TKT_007986,CUST_009363,2024-09-05,Other,Low,Phone,17.84,1.0,Closed
TKT_007987,CUST_009363,2024-07-01,Other,Medium,Email,13.07,3.0,Closed
TKT_007988,CUST_009363,2024-07-03,Technical,Low,App,12.53,3.0,Closed
TKT_007989,CUST_009363,2024-05-27,Account,Medium,Email,36.21,1.0,Closed
TKT_007990,CUST_009364,2024-06-13,Other,Medium,Chat,47.33,4.0,Closed
TKT_007991,CUST_009365,2024-07-17,Technical,Medium,Chat,11.61,4.0,Closed
TKT_007992,CUST_009367,2024-08-23,Other,Medium,App,25.04,2.0,Closed
TKT_007993,CUST_009372,2024-06-10,Transaction,Low,Phone,28.93,4.0,Closed
TKT_007994,CUST_009372,2024-07-05,Transaction,Low,Chat,10.63,5.0,Closed
TKT_007995,CUST_009372,2024-07-21,Transaction,Low,Phone,16.69,1.0,Closed
TKT_007996,CUST_009372,2024-06-01,Account,Low,Chat,29.52,1.0,Closed
TKT_007997,CUST_009373,2024-07-19,Other,Low,Phone,4.64,3.0,Closed
TKT_007998,CUST_009375,2024-09-21,Transaction,Medium,Email,24.44,1.0,Closed
TKT_007999,CUST_009376,2024-10-11,Card,Low,Email,,,Open
TKT_008000,CUST_009378,2024-08-29,Transaction,High,Chat,21.21,5.0,Closed
TKT_008001,CUST_009379,2024-10-13,Transaction,Medium,Email,31.54,5.0,Closed
TKT_008002,CUST_009381,2024-08-23,Other,Low,Chat,2.06,4.0,Closed
TKT_008003,CUST_009382,2024-08-07,Card,Low,Phone,0.92,5.0,Closed
TKT_008004,CUST_009383,2024-09-18,Transaction,Low,Email,47.27,3.0,Closed
TKT_008005,CUST_009385,2024-10-11,Technical,Low,Chat,57.01,2.0,Closed
TKT_008006,CUST_009385,2024-05-27,Technical,Medium,App,25.6,3.0,Closed
TKT_008007,CUST_009386,2024-05-25,Technical,Low,Chat,10.9,4.0,Closed
TKT_008008,CUST_009386,2024-07-21,Fraud,Low,App,3.18,3.0,Closed
TKT_008009,CUST_009388,2024-07-15,Other,Medium,Phone,18.25,4.0,Closed
TKT_008010,CUST_009390,2024-06-19,Transaction,Low,Email,42.23,5.0,Closed
TKT_008011,CUST_009392,2024-07-23,Technical,Low,Phone,11.71,4.0,Closed
TKT_008012,CUST_009393,2024-06-18,Card,Low,App,28.76,4.0,Closed
TKT_008013,CUST_009393,2024-09-23,Account,Low,Chat,46.35,2.0,Closed
TKT_008014,CUST_009393,2024-08-04,Transaction,Low,Chat,75.33,2.0,Closed
TKT_008015,CUST_009394,2024-05-08,Other,Low,App,15.39,4.0,Closed
TKT_008016,CUST_009394,2024-06-12,Account,Low,Email,34.18,5.0,Closed
TKT_008017,CUST_009394,2024-07-27,Card,Medium,App,20.55,5.0,Closed
TKT_008018,CUST_009395,2024-08-28,Technical,Low,App,21.34,2.0,Closed
TKT_008019,CUST_009395,2024-10-18,Other,Medium,Chat,26.12,2.0,Closed
TKT_008020,CUST_009396,2024-08-27,Transaction,Low,App,41.29,4.0,Closed
